area,level,year,household,parking,fuel,SNU,sratio,med,popden,edu,lnsubnet,lngreen,lnwater,spring,fall,winter,score,sentiment,lnprice,longitude,latitude
59.88,8,2004,251,1,0,7,97.4040932,37,1954.473684,40.28588575,5.515525158,5.334758107,6.696143292,0,0,1,5,3.074421769,9.581903928,127.316855,36.375594
59.98,7,2004,251,1,0,7,97.4040932,37,1954.473684,40.28588575,5.515525158,5.334758107,6.696143292,0,0,1,5,3.074421769,9.674074388,127.316855,36.375594
84.14,10,2005,91,1.57,0,12,97.4040932,37,1954.473684,40.28588575,4.790080923,5.042613012,6.696143292,0,0,1,5,2.645442177,9.740968623,127.317375,36.373434
84.14,4,2005,91,1.57,0,12,97.4040932,37,1954.473684,40.28588575,4.790080923,5.042613012,6.751892461,0,0,1,5,2.645442177,9.764225485,127.317375,36.373434
84.14,10,2005,91,1.57,0,12,97.4040932,37,1954.473684,40.28588575,4.790080923,5.042613012,6.751892461,1,0,0,5,2.645442177,9.648595303,127.317375,36.373434
84.14,4,2005,91,1.57,0,12,97.4040932,37,1954.473684,40.28588575,4.790080923,5.042613012,6.751892461,0,0,0,5,2.645442177,9.740968623,127.317375,36.373434
84.14,10,2005,91,1.57,0,12,97.4040932,37,1954.473684,40.28588575,4.790080923,5.042613012,6.751892461,0,0,1,5,2.645442177,9.775654181,127.317375,36.373434
84.14,4,2005,91,1.57,0,12,97.4040932,37,1954.473684,40.28588575,4.790080923,5.042613012,6.751892461,0,0,1,5,2.645442177,9.740968623,127.317375,36.373434
84.14,9,2005,91,1.57,0,12,97.4040932,37,1954.473684,40.28588575,4.790080923,5.042613012,6.751892461,0,0,1,5,2.645442177,9.928180165,127.317375,36.373434
137.31,15,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,1,3.5,3.12244898,10.62619354,127.396905,36.357189
137.31,5,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,1,3.5,3.12244898,10.58405595,127.396905,36.357189
122.73,3,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,1,3.5,3.12244898,10.59162219,127.396905,36.357189
164.52,11,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,1,3.5,3.12244898,10.96819829,127.396905,36.357189
122.73,2,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,1,3.5,3.12244898,10.45449497,127.396905,36.357189
137.31,6,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,1,3.5,3.12244898,10.8036489,127.396905,36.357189
84.78,13,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,1,3.5,3.12244898,10.37349118,127.396905,36.357189
164.52,3,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,1,3.5,3.12244898,10.85514543,127.396905,36.357189
137.31,9,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,1,0,0,3.5,3.12244898,10.85127695,127.396905,36.357189
122.73,6,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,1,0,0,3.5,3.12244898,10.63344871,127.396905,36.357189
137.31,4,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,1,0,0,3.5,3.12244898,10.71441777,127.396905,36.357189
137.31,11,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,1,0,0,3.5,3.12244898,10.81577026,127.396905,36.357189
122.73,7,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,1,0,0,3.5,3.12244898,10.65254237,127.396905,36.357189
137.31,13,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,1,0,0,3.5,3.12244898,10.858999,127.396905,36.357189
122.73,6,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,1,0,0,3.5,3.12244898,10.6346528,127.396905,36.357189
137.31,15,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,1,0,0,3.5,3.12244898,10.81777628,127.396905,36.357189
137.31,8,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,1,0,0,3.5,3.12244898,10.80972795,127.396905,36.357189
164.52,7,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,1,0,0,3.5,3.12244898,10.99373159,127.396905,36.357189
84.78,10,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,1,0,0,3.5,3.12244898,10.38282251,127.396905,36.357189
164.52,13,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,1,0,0,3.5,3.12244898,10.96819829,127.396905,36.357189
164.52,6,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,1,0,0,3.5,3.12244898,11.00209984,127.396905,36.357189
137.31,8,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,1,0,0,3.5,3.12244898,10.83958091,127.396905,36.357189
137.31,7,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,1,0,0,3.5,3.12244898,10.83958091,127.396905,36.357189
137.31,12,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,0,3.5,3.12244898,10.81977828,127.396905,36.357189
137.31,11,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,0,3.5,3.12244898,10.83565163,127.396905,36.357189
122.73,9,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,0,3.5,3.12244898,10.6454249,127.396905,36.357189
122.73,10,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,0,3.5,3.12244898,10.64304111,127.396905,36.357189
84.78,6,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,0,3.5,3.12244898,10.35774282,127.396905,36.357189
137.31,14,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,0,3.5,3.12244898,10.81977828,127.396905,36.357189
122.73,7,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,0,3.5,3.12244898,10.64065162,127.396905,36.357189
164.52,1,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,0,3.5,3.12244898,10.79548559,127.396905,36.357189
137.31,5,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,0,3.5,3.12244898,10.79957558,127.396905,36.357189
122.73,8,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,0,3.5,3.12244898,10.61275411,127.396905,36.357189
122.73,13,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,0,3.5,3.12244898,10.62619354,127.396905,36.357189
137.31,4,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,0,3.5,3.12244898,10.79753268,127.396905,36.357189
137.31,10,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,0,3.5,3.12244898,10.86856845,127.396905,36.357189
122.73,6,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,0,3.5,3.12244898,10.63344871,127.396905,36.357189
122.73,1,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,0,3.5,3.12244898,10.46310334,127.396905,36.357189
84.78,8,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,0,3.5,3.12244898,10.38282251,127.396905,36.357189
137.31,13,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,0,3.5,3.12244898,10.858999,127.396905,36.357189
122.73,1,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,0,3.5,3.12244898,10.55841352,127.396905,36.357189
164.52,5,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,0,3.5,3.12244898,10.99373159,127.396905,36.357189
137.31,2,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,0,3.5,3.12244898,10.73639668,127.396905,36.357189
137.31,9,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,0,3.5,3.12244898,10.81977828,127.396905,36.357189
122.73,4,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,0,3.5,3.12244898,10.65725935,127.396905,36.357189
137.31,15,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,0,3.5,3.12244898,10.81777628,127.396905,36.357189
137.31,15,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,0,3.5,3.12244898,10.78725509,127.396905,36.357189
137.31,5,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,0,3.5,3.12244898,10.75790288,127.396905,36.357189
122.73,4,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,0,3.5,3.12244898,10.6501755,127.396905,36.357189
137.31,1,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,0,3.5,3.12244898,10.7254676,127.396905,36.357189
122.73,15,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,0,3.5,3.12244898,10.69194491,127.396905,36.357189
122.73,1,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,0,3.5,3.12244898,10.56617553,127.396905,36.357189
137.31,2,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,0,3.5,3.12244898,10.73639668,127.396905,36.357189
137.31,6,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,0,3.5,3.12244898,10.89116828,127.396905,36.357189
164.52,9,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,0,3.5,3.12244898,11.02353512,127.396905,36.357189
164.52,6,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,0,3.5,3.12244898,11.04611673,127.396905,36.357189
122.73,15,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,0,3.5,3.12244898,10.63344871,127.396905,36.357189
137.31,2,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,0,3.5,3.12244898,10.87615862,127.396905,36.357189
137.31,15,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,0,3.5,3.12244898,10.78931908,127.396905,36.357189
137.31,1,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,0,3.5,3.12244898,10.71441777,127.396905,36.357189
164.52,14,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,0,3.5,3.12244898,11.03488966,127.396905,36.357189
137.31,2,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,0,3.5,3.12244898,10.71441777,127.396905,36.357189
122.73,11,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,1,0,3.5,3.12244898,10.74720759,127.396905,36.357189
164.52,15,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,1,0,3.5,3.12244898,10.96819829,127.396905,36.357189
137.31,1,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,1,0,3.5,3.12244898,10.73639668,127.396905,36.357189
137.31,5,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,1,0,3.5,3.12244898,10.91508846,127.396905,36.357189
137.31,9,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,1,0,3.5,3.12244898,10.93310697,127.396905,36.357189
137.31,12,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,1,0,3.5,3.12244898,10.93310697,127.396905,36.357189
122.73,15,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,1,0,3.5,3.12244898,10.71441777,127.396905,36.357189
137.31,6,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,1,0,3.5,3.12244898,10.87804719,127.396905,36.357189
164.52,5,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,1,0,3.5,3.12244898,11.00043178,127.396905,36.357189
164.52,12,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,1,0,3.5,3.12244898,10.91508846,127.396905,36.357189
122.73,4,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,1,0,3.5,3.12244898,10.73639668,127.396905,36.357189
137.31,3,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,1,0,3.5,3.12244898,10.91508846,127.396905,36.357189
164.52,1,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,1,0,3.5,3.12244898,10.90595598,127.396905,36.357189
137.31,1,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,1,0,3.5,3.12244898,10.76848499,127.396905,36.357189
122.73,2,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,1,0,3.5,3.12244898,10.6454249,127.396905,36.357189
122.73,3,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,1,0,3.5,3.12244898,10.77478092,127.396905,36.357189
137.31,10,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,1,0,3.5,3.12244898,10.98529272,127.396905,36.357189
137.31,15,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,1,0,3.5,3.12244898,10.91508846,127.396905,36.357189
84.78,1,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,1,0,3.5,3.12244898,10.29214554,127.396905,36.357189
137.31,2,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,1,0,3.5,3.12244898,10.88743693,127.396905,36.357189
84.78,3,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,1,0,3.5,3.12244898,10.36407196,127.396905,36.357189
137.31,3,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,1,0,3.5,3.12244898,10.89673933,127.396905,36.357189
122.73,15,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,1,0,3.5,3.12244898,10.80972795,127.396905,36.357189
137.31,2,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,1,0,3.5,3.12244898,10.81977828,127.396905,36.357189
164.52,2,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,1,0,3.5,3.12244898,10.98019501,127.396905,36.357189
122.73,5,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,1,0,3.5,3.12244898,10.80972795,127.396905,36.357189
137.31,14,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,1,0,3.5,3.12244898,11.12726298,127.396905,36.357189
122.73,15,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,1,0,3.5,3.12244898,10.80972795,127.396905,36.357189
122.73,4,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,1,0,3.5,3.12244898,10.80161431,127.396905,36.357189
137.31,15,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,1,0,3.5,3.12244898,11.05089001,127.396905,36.357189
122.73,3,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,1,0,3.5,3.12244898,10.81977828,127.396905,36.357189
137.31,14,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,1,0,3.5,3.12244898,11.07751648,127.396905,36.357189
164.52,3,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,1,0,3.5,3.12244898,11.09741002,127.396905,36.357189
84.78,2,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,1,0,3.5,3.12244898,10.40426284,127.396905,36.357189
137.31,3,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,1,0,3.5,3.12244898,10.87804719,127.396905,36.357189
122.73,2,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,1,3.5,3.12244898,10.75790288,127.396905,36.357189
122.73,3,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,1,3.5,3.12244898,10.82972862,127.396905,36.357189
122.73,12,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,1,3.5,3.12244898,10.91508846,127.396905,36.357189
122.73,8,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,1,3.5,3.12244898,10.96819829,127.396905,36.357189
137.31,12,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,1,3.5,3.12244898,11.14908203,127.396905,36.357189
137.31,4,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,1,3.5,3.12244898,10.98189713,127.396905,36.357189
164.52,13,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,1,3.5,3.12244898,11.35040654,127.396905,36.357189
137.31,9,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,1,3.5,3.12244898,11.15625052,127.396905,36.357189
137.31,13,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,1,3.5,3.12244898,11.17745273,127.396905,36.357189
84.78,1,1991,1260,1.5,0,34,93.78782148,44,27326.66667,39.4645845,7.391705036,6.572303511,6.220823576,0,0,1,3.5,3.12244898,10.36722157,127.396905,36.357189
27.4486,2,2014,24,0.92,0,25,110.2549102,34,809.1669347,37.53152279,8.239375954,5.200203177,3.33004635,0,0,0,5,2.715510204,9.447702361,127.379581,36.384994
27.4486,2,2014,24,0.92,0,25,110.2549102,34,809.1669347,37.53152279,8.239375954,5.200203177,6.76118509,0,0,0,5,2.715510204,9.447702361,127.379581,36.384994
84.68,10,1994,1980,0.84,0,18,104.7241154,38,14618.66667,29.77587509,7.660433079,4.778854372,5.148171344,0,0,1,4.11,2.110204082,9.767094928,127.367325,36.343139
84.68,4,1994,1980,0.84,0,18,104.7241154,38,14618.66667,29.77587509,7.660433079,4.778854372,7.259594845,0,0,1,4.11,2.110204082,9.732105936,127.367325,36.343139
84.68,3,1994,1980,0.84,0,18,104.7241154,38,14618.66667,29.77587509,7.660433079,4.778854372,7.259594845,0,0,1,4.11,2.110204082,9.798127037,127.367325,36.343139
84.68,9,1994,1980,0.84,0,18,104.7241154,38,14618.66667,29.77587509,7.660433079,4.778854372,7.259594845,0,0,1,4.11,2.110204082,9.798127037,127.367325,36.343139
73.78,15,1994,1980,0.84,0,18,104.7241154,38,14618.66667,29.77587509,7.660433079,4.778854372,7.259594845,0,0,1,4.11,2.110204082,9.692766521,127.367325,36.343139
84.68,12,1994,1980,0.84,0,18,104.7241154,38,14618.66667,29.77587509,7.660433079,4.778854372,7.259594845,0,0,1,4.11,2.110204082,9.803667217,127.367325,36.343139
84.68,5,1994,1980,0.84,0,18,104.7241154,38,14618.66667,29.77587509,7.660433079,4.778854372,7.259594845,0,0,1,4.11,2.110204082,9.825526011,127.367325,36.343139
84.68,11,1994,1980,0.84,0,18,104.7241154,38,14618.66667,29.77587509,7.660433079,4.778854372,7.259594845,1,0,0,4.11,2.110204082,9.798127037,127.367325,36.343139
84.68,7,1994,1980,0.84,0,18,104.7241154,38,14618.66667,29.77587509,7.660433079,4.778854372,7.259594845,1,0,0,4.11,2.110204082,9.838949031,127.367325,36.343139
84.68,1,1994,1980,0.84,0,18,104.7241154,38,14618.66667,29.77587509,7.660433079,4.778854372,7.259594845,1,0,0,4.11,2.110204082,9.648595303,127.367325,36.343139
84.68,6,1994,1980,0.84,0,18,104.7241154,38,14618.66667,29.77587509,7.660433079,4.778854372,7.259594845,1,0,0,4.11,2.110204082,9.795345394,127.367325,36.343139
84.68,3,1994,1980,0.84,0,18,104.7241154,38,14618.66667,29.77587509,7.660433079,4.778854372,7.259594845,1,0,0,4.11,2.110204082,9.803667217,127.367325,36.343139
73.78,14,1994,1980,0.84,0,18,104.7241154,38,14618.66667,29.77587509,7.660433079,4.778854372,7.259594845,1,0,0,4.11,2.110204082,9.698920387,127.367325,36.343139
84.68,4,1994,1980,0.84,0,18,104.7241154,38,14618.66667,29.77587509,7.660433079,4.778854372,7.259594845,1,0,0,4.11,2.110204082,9.740968623,127.367325,36.343139
84.68,14,1994,1980,0.84,0,18,104.7241154,38,14618.66667,29.77587509,7.660433079,4.778854372,7.259594845,1,0,0,4.11,2.110204082,9.781319919,127.367325,36.343139
73.78,2,1994,1980,0.84,0,18,104.7241154,38,14618.66667,29.77587509,7.660433079,4.778854372,7.259594845,1,0,0,4.11,2.110204082,9.622450023,127.367325,36.343139
84.68,9,1994,1980,0.84,0,18,104.7241154,38,14618.66667,29.77587509,7.660433079,4.778854372,7.259594845,1,0,0,4.11,2.110204082,9.825526011,127.367325,36.343139
